id,user_id,training_id,group_type,for_trainings_to,amount,note,created_by,created_at,updated_at,updated_by
5694,1119,,KMG,2020-01-31,140.00,15.01,1250,2020-01-31 08:29:19,2020-01-31 08:29:19,1250
5695,79,,KMG,2020-02-29,115.00,03.02,1250,2020-02-03 14:23:16,2020-02-03 14:23:16,1250
5696,1139,,KMG,2020-02-29,115.00,03.02,1250,2020-02-03 14:23:30,2020-02-03 14:23:30,1250
5697,959,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:23:59,2020-02-03 14:23:59,1250
5698,1144,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:24:24,2020-02-03 14:24:24,1250
5699,1354,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 14:26:34,2020-02-03 14:26:34,1250
5700,1355,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 14:27:17,2020-02-03 14:27:17,1250
5701,1108,,KMG,2020-02-29,70.00,03.02 ma dopłacić bo to przeszło z tamtego miesiąca,1250,2020-02-03 14:28:01,2020-02-03 14:28:01,1250
5702,1356,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 14:28:30,2020-02-03 14:28:30,1250
5703,1357,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 14:29:12,2020-02-03 14:29:12,1250
5704,1335,,KMG,2020-02-29,120.00,03.02,1250,2020-02-03 14:29:37,2020-02-03 14:29:37,1250
5705,1311,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:29:55,2020-02-03 14:29:55,1250
5706,1343,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:30:06,2020-02-03 14:30:06,1250
5707,1344,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 14:30:23,2020-02-03 14:30:23,1250
5708,444,,KMG,2020-02-29,70.00,03.02,1250,2020-02-03 14:30:38,2020-02-03 14:30:38,1250
5709,644,,KMG,2020-02-29,115.00,03.02,1250,2020-02-03 14:30:48,2020-02-03 14:30:48,1250
5710,98,,KMG,2020-02-29,115.00,03.02,1250,2020-02-03 14:30:56,2020-02-03 14:30:56,1250
5711,1347,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:31:13,2020-02-03 14:31:13,1250
5712,1345,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:58:01,2020-02-03 14:58:01,1250
5713,1348,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:58:29,2020-02-03 14:58:29,1250
5714,846,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 14:58:50,2020-02-03 14:58:50,1250
5715,1358,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 15:01:17,2020-02-10 15:34:58,1250
5716,1352,,KMG,2020-02-29,90.00,03.02 + wpisowe,1250,2020-02-03 15:03:58,2020-02-03 15:03:58,1250
5717,541,,KMG,2020-02-29,120.00,03.02,1250,2020-02-03 15:05:15,2020-02-03 15:05:15,1250
5718,1315,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 15:05:29,2020-02-03 15:05:29,1250
5719,1359,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 15:06:00,2020-02-03 15:06:00,1250
5720,1098,,KMG,2020-02-29,140.00,03.02,1250,2020-02-03 15:06:10,2020-02-03 15:06:10,1250
5721,568,,KMG,2020-02-29,120.00,03.02,1250,2020-02-03 15:09:23,2020-02-03 15:09:23,1250
5722,115,,KMG,2020-02-29,160.00,03.02 - spłata długu za kravkę - KONIEC,1250,2020-02-03 15:10:55,2020-02-03 15:10:55,1250
5723,1360,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-03 15:12:33,2020-02-03 15:12:33,1250
5724,1048,,KMG,2020-02-29,140.00,04.02,1250,2020-02-04 13:52:07,2020-02-04 13:52:07,1250
5725,696,,KMG,2020-02-29,120.00,03.02,1250,2020-02-04 13:53:16,2020-02-04 13:53:16,1250
5726,1143,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:53:28,2020-02-04 13:53:28,1250
5727,100,,KMG,2020-02-29,120.00,03.02,1250,2020-02-04 13:53:38,2020-02-04 13:53:38,1250
5728,213,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:53:49,2020-02-04 13:53:49,1250
5729,695,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:54:02,2020-02-04 13:54:02,1250
5730,918,,KMG,2020-02-29,115.00,03.02,1250,2020-02-04 13:54:14,2020-02-04 13:54:14,1250
5731,917,,KMG,2020-02-29,115.00,03.02,1250,2020-02-04 13:54:22,2020-02-04 13:54:22,1250
5732,1333,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:54:34,2020-02-04 13:54:34,1250
5733,893,,KMG,2020-02-29,120.00,03.02,1250,2020-02-04 13:55:22,2020-02-04 13:55:22,1250
5734,742,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:55:46,2020-02-04 13:55:46,1250
5735,1212,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:57:00,2020-02-04 13:57:00,1250
5736,1130,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:57:13,2020-02-04 13:57:13,1250
5737,676,,KMG,2020-02-29,120.00,03.02,1250,2020-02-04 13:57:42,2020-02-04 13:57:42,1250
5738,1324,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:57:56,2020-02-04 13:57:56,1250
5739,916,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:58:09,2020-02-04 13:58:09,1250
5740,680,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:58:35,2020-02-04 13:58:35,1250
5741,267,,KMG,2020-02-29,100.00,03.02,1250,2020-02-04 13:58:46,2020-02-04 13:58:46,1250
5742,1361,,KMG,2020-02-29,160.00,03.02 + wpisowe,1250,2020-02-04 13:59:32,2020-02-04 13:59:32,1250
5743,1314,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:59:44,2020-02-04 13:59:44,1250
5744,1326,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 13:59:59,2020-02-04 13:59:59,1250
5745,1322,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 14:00:10,2020-02-04 14:00:10,1250
5746,1134,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 14:00:21,2020-02-04 14:00:21,1250
5747,1276,,KMG,2020-02-29,140.00,03.02,1250,2020-02-04 14:01:40,2020-02-04 14:01:40,1250
5748,704,,KMG,2020-02-29,140.00,04.02,1250,2020-02-04 14:03:08,2020-02-04 14:03:08,1250
5749,145,,KMG,2020-02-29,70.00,04.02,1250,2020-02-04 14:03:23,2020-02-04 14:03:23,1250
5750,1220,,KMG,2020-02-29,115.00,04.02,1250,2020-02-04 14:03:50,2020-02-04 14:03:50,1250
5751,1219,,KMG,2020-02-29,115.00,04.02,1250,2020-02-04 14:03:58,2020-02-04 14:03:58,1250
5752,1221,,KMG,2020-02-29,115.00,04.02,1250,2020-02-04 14:04:23,2020-02-04 14:04:23,1250
5753,1178,,KMG,2020-02-29,115.00,04.02,1250,2020-02-04 14:04:34,2020-02-04 14:04:34,1250
5754,1179,,KMG,2020-02-29,115.00,04.02,1250,2020-02-04 14:04:43,2020-02-04 14:04:43,1250
5755,1334,,KMG,2020-02-29,140.00,04.02,1250,2020-02-04 14:05:04,2020-02-04 14:05:04,1250
5756,989,,KMG,2020-02-29,70.00,04.02,1250,2020-02-04 14:05:27,2020-02-04 14:05:27,1250
5757,1063,,KMG,2020-02-29,70.00,04.02,1250,2020-02-04 14:05:41,2020-02-04 14:05:41,1250
5758,662,3792,KMG,2020-02-29,120.00,,18,2020-02-05 17:55:27,2020-02-05 17:55:27,18
5759,227,3792,KMG,2020-02-29,105.00,28.02,18,2020-02-05 19:37:00,2020-02-28 09:33:06,1250
5760,453,3792,KMG,2020-02-29,140.00,,18,2020-02-05 19:37:38,2020-02-05 19:37:38,18
5761,106,,KMG,2020-02-29,100.00,05.02,1250,2020-02-06 12:36:49,2020-02-06 12:36:49,1250
5763,779,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:37:24,2020-02-06 12:37:24,1250
5764,62,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:37:52,2020-02-06 12:37:52,1250
5765,470,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:38:13,2020-02-06 12:38:13,1250
5766,1163,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:38:24,2020-02-06 12:38:24,1250
5767,1193,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:38:37,2020-02-06 12:38:37,1250
5768,1252,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:38:48,2020-02-06 12:38:48,1250
5769,1325,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:39:07,2020-02-06 12:39:07,1250
5770,693,,KMG,2020-02-29,100.00,05.02,1250,2020-02-06 12:39:18,2020-02-06 12:39:18,1250
5771,274,,KMG,2020-02-29,70.00,05.02,1250,2020-02-06 12:39:40,2020-02-06 12:39:40,1250
5772,1057,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:40:01,2020-02-06 12:40:01,1250
5773,1273,,KMG,2020-02-29,100.00,05.02,1250,2020-02-06 12:40:16,2020-02-06 12:40:16,1250
5774,690,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:40:28,2020-02-06 12:40:28,1250
5775,1362,,KMG,2020-02-29,160.00,05.02 + wpisowe,1250,2020-02-06 12:40:53,2020-02-06 12:40:53,1250
5776,1341,,KMG,2020-02-29,140.00,05.02,1250,2020-02-06 12:41:13,2020-02-06 12:41:13,1250
5777,889,,KMG,2020-02-29,140.00,06.02,1250,2020-02-06 13:13:04,2020-02-06 13:13:04,1250
5778,836,,KMG,2020-02-29,140.00,06.02,1250,2020-02-06 13:13:17,2020-02-06 13:13:17,1250
5779,260,,KMG,2020-02-29,140.00,06.02,1250,2020-02-06 13:13:33,2020-02-06 13:13:33,1250
5781,954,,KMG,2020-02-29,140.00,06.02,1250,2020-02-06 13:15:37,2020-02-06 13:15:37,1250
5782,1312,,KMG,2020-02-29,140.00,06.02,1250,2020-02-06 13:15:47,2020-02-06 13:15:47,1250
5783,1365,,KMG,2020-02-29,160.00,06.02 + wpisowe,1250,2020-02-06 14:38:34,2020-02-06 14:38:34,1250
5784,1238,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 09:22:15,2020-02-10 09:22:15,1250
5785,1177,,KMG,2020-02-29,140.00,06.02,1250,2020-02-10 15:33:56,2020-02-10 15:33:56,1250
5786,1225,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:35:21,2020-02-10 15:35:21,1250
5787,1320,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:35:40,2020-02-10 15:35:40,1250
5788,1272,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:35:55,2020-02-10 15:35:55,1250
5789,1137,,KMG,2020-02-29,115.00,07.02,1250,2020-02-10 15:36:09,2020-02-10 15:36:09,1250
5790,1138,,KMG,2020-02-29,115.00,07.02,1250,2020-02-10 15:36:21,2020-02-10 15:36:21,1250
5791,1331,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:37:42,2020-02-10 15:37:42,1250
5792,720,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:37:54,2020-02-10 15:37:54,1250
5793,1342,,KMG,2020-02-29,140.00,07.02,1250,2020-02-10 15:38:08,2020-02-10 15:38:08,1250
5794,1002,,KMG,2020-02-29,100.00,10.02,1250,2020-02-10 15:53:47,2020-02-10 15:53:47,1250
5795,1131,,KMG,2020-02-29,100.00,10.02,1250,2020-02-10 15:54:27,2020-02-10 15:54:27,1250
5796,1133,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:54:36,2020-02-10 15:54:36,1250
5797,1132,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:55:06,2020-02-10 15:55:06,1250
5798,290,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:55:21,2020-02-10 15:55:21,1250
5799,1072,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:55:33,2020-02-10 15:55:33,1250
5800,1065,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:55:43,2020-02-10 15:55:43,1250
5801,93,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:55:52,2020-02-10 15:55:52,1250
5802,1295,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:56:02,2020-02-10 15:56:02,1250
5803,1023,,KMG,2020-02-29,140.00,10.02,1250,2020-02-10 15:56:14,2020-02-10 15:56:14,1250
5805,1119,,KMG,2020-02-29,140.00,11.02,1250,2020-02-11 13:32:12,2020-02-11 13:32:12,1250
5806,457,3785,KMG,2020-02-29,140.00,,7,2020-02-11 20:19:20,2020-02-11 20:19:20,7
5807,1302,,KMG,2020-02-29,140.00,10.02,1250,2020-02-12 11:45:18,2020-02-12 11:45:18,1250
5808,811,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:45:42,2020-02-12 11:45:42,1250
5809,1078,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:45:59,2020-02-12 11:45:59,1250
5810,1241,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:46:17,2020-02-12 11:46:17,1250
5811,1189,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:46:30,2020-02-12 11:46:30,1250
5812,1231,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:46:48,2020-02-12 11:46:48,1250
5813,965,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:46:58,2020-02-12 11:46:58,1250
5814,102,,KMG,2020-02-29,140.00,11.02,1250,2020-02-12 11:47:12,2020-02-12 11:47:12,1250
5815,1370,,KMG,2020-02-29,160.00,12.02 + wpisowe,1250,2020-02-12 11:47:41,2020-02-12 11:47:41,1250
5816,885,,KMG,2020-02-29,140.00,10.02,1250,2020-02-12 11:48:51,2020-02-12 11:48:51,1250
5817,822,,KMG,2020-02-29,100.00,10.02,1250,2020-02-12 11:49:05,2020-02-12 11:49:05,1250
5818,1107,,KMG,2020-02-29,140.00,10.02,1250,2020-02-12 11:49:15,2020-02-12 11:49:15,1250
5819,1369,3805,KMG,2020-02-29,70.00,,3,2020-02-12 21:05:46,2020-02-12 21:05:46,3
5820,1278,,KMG,2020-02-29,65.00,28.02,1250,2020-02-13 12:13:53,2020-02-28 09:34:21,1250
5821,1099,,KMG,2020-02-29,120.00,28.02,1250,2020-02-13 12:14:40,2020-02-28 09:38:34,1250
5822,1247,,KMG,2020-02-29,30.00,28.02,1250,2020-02-13 12:15:10,2020-02-28 09:41:40,1250
5823,1217,,KMG,2020-02-29,90.00,28.02,1250,2020-02-13 12:15:19,2020-02-28 09:42:14,1250
5824,334,,KMG,2020-02-29,1.00,13.01 wbić wpłatę na koniec miesiąca,1250,2020-02-13 12:15:28,2020-02-13 12:15:28,1250
5825,1218,,KMG,2020-02-29,90.00,28.02,1250,2020-02-13 12:15:37,2020-02-28 09:44:29,1250
5826,1364,,KMG,2020-02-29,160.00,06.02. + wpisowe,1250,2020-02-13 16:36:00,2020-02-13 16:36:00,1250
5827,1350,,KMG,2020-02-29,115.00,13.02 + wpisowe,1250,2020-02-13 16:59:17,2020-02-13 16:59:17,1250
5828,1349,,KMG,2020-02-29,115.00,13.02 + wpisowe,1250,2020-02-13 16:59:31,2020-02-13 16:59:31,1250
5829,1190,3808,KMG,2020-02-29,150.00,10 zł za dużo. Nie h przejdzie na następny miesiąc,3,2020-02-13 20:51:14,2020-02-13 20:51:14,3
5830,247,,KMG,2020-02-29,100.00,12.02,1250,2020-02-14 10:06:13,2020-02-14 10:06:13,1250
5831,808,,KMG,2020-02-29,100.00,12.02,1250,2020-02-14 10:06:32,2020-02-14 10:06:32,1250
5832,1264,,KMG,2020-02-29,140.00,12.02 + wpisowe,1250,2020-02-14 10:06:48,2020-02-14 10:06:48,1250
5833,1176,,KMG,2020-02-29,140.00,13.02,1250,2020-02-14 10:07:44,2020-02-14 10:07:44,1250
5834,1214,,KMG,2020-02-29,140.00,13.02,1250,2020-02-14 10:07:54,2020-02-14 10:07:54,1250
5835,1300,,KMG,2020-02-29,90.00,28.02,1250,2020-02-14 13:23:41,2020-02-28 09:36:25,1250
5836,981,,KMG,2020-02-29,90.00,28.02,1250,2020-02-14 13:23:51,2020-02-28 09:35:48,1250
5837,1162,,KMG,2020-02-29,140.00,17.02,1250,2020-02-18 10:00:17,2020-02-18 10:00:17,1250
5838,1374,,KMG,2020-02-29,80.00,17.02 + wpisowe,1250,2020-02-18 10:01:05,2020-02-28 09:37:35,1250
5839,1371,,KMG,2020-02-29,140.00,17.02 + wpisowe,1250,2020-02-18 10:04:28,2020-02-18 10:04:28,1250
5840,1317,,KMG,2020-02-29,140.00,14.02,1250,2020-02-18 10:28:07,2020-02-18 10:28:07,1250
5841,1216,,KMG,2020-02-29,115.00,14.02,1250,2020-02-18 10:28:29,2020-02-18 10:28:29,1250
5842,1373,,KMG,2020-02-29,90.00,17.02 + wpisowe,1250,2020-02-18 10:31:26,2020-02-18 10:31:26,1250
5843,1372,,KMG,2020-02-29,90.00,17.02 + wpisowe,1250,2020-02-18 10:31:40,2020-02-18 10:31:40,1250
5844,1005,,KMG,2020-02-29,140.00,17.02,1250,2020-02-18 10:34:11,2020-02-18 10:34:11,1250
5845,1280,,KMG,2020-02-29,140.00,17.02,1250,2020-02-18 10:34:23,2020-02-18 10:34:23,1250
5847,1229,,KMG,2020-02-29,115.00,17.02,1250,2020-02-18 10:35:26,2020-02-18 10:35:26,1250
5848,986,,KMG,2020-02-29,140.00,17.02,1250,2020-02-18 10:35:36,2020-02-18 10:35:36,1250
5849,542,,KMG,2020-02-29,140.00,17.02,1250,2020-02-18 10:35:50,2020-02-18 10:35:50,1250
5850,1376,,KMG,2020-02-29,90.00,18.02 + wpisowe,1250,2020-02-18 15:16:35,2020-02-18 15:16:35,1250
5851,1329,,KMG,2020-02-29,15.00,28.02,1250,2020-02-18 15:37:53,2020-02-28 09:40:50,1250
5852,1299,,KMG,2020-02-29,140.00,04.02,1250,2020-02-19 07:44:53,2020-02-19 07:44:53,1250
5853,871,,KMG,2020-02-29,100.00,19.02,1250,2020-02-19 14:22:18,2020-02-19 14:22:18,1250
5854,1377,,KMG,2020-02-29,100.00,18.02 + wpisowe,1250,2020-02-20 10:54:12,2020-02-20 10:54:12,1250
5855,1332,,KMG,2020-02-29,140.00,19.02,1250,2020-02-20 10:56:31,2020-02-20 10:56:31,1250
5856,1378,,KMG,2020-02-29,60.00,24.02. + wpisowe,1250,2020-02-25 09:50:53,2020-02-25 09:50:53,1250
5857,1182,,KMG,2020-02-29,120.00,26.02,1250,2020-02-26 14:37:19,2020-02-26 14:37:19,1250
5858,1380,,KMG,2020-02-29,60.00,26.02 + wpisowe,1250,2020-02-26 14:41:58,2020-02-26 14:41:58,1250
5859,1382,,KMG,2020-02-29,80.00,24.02 + wpisowe,1250,2020-02-26 14:46:26,2020-02-26 14:46:26,1250
5860,759,,KMG,2020-02-29,70.00,06.02 wbiłem 28.02,1250,2020-02-28 10:55:05,2020-02-28 10:55:05,1250
5861,550,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:31:26,2020-03-02 16:31:26,1250
5862,1326,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:31:56,2020-03-02 16:31:56,1250
5863,1311,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:32:27,2020-03-02 16:32:27,1250
5864,1361,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:32:48,2020-03-02 16:32:48,1250
5865,213,,KMG,2020-03-31,140.00, 02.03,1250,2020-03-02 16:33:16,2020-03-02 16:33:16,1250
5866,100,,KMG,2020-03-31,120.00,02.03,1250,2020-03-02 16:33:40,2020-03-02 16:33:40,1250
5867,695,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:34:05,2020-03-02 16:34:05,1250
5868,1355,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:45:28,2020-03-02 16:45:28,1250
5869,676,,KMG,2020-03-31,120.00,02.03,1250,2020-03-02 16:45:49,2020-03-02 16:45:49,1250
5870,267,,KMG,2020-03-31,100.00,02.03,1250,2020-03-02 16:46:09,2020-03-02 16:46:09,1250
5871,680,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:46:27,2020-03-02 16:46:27,1250
5872,1178,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 16:46:44,2020-03-02 16:46:44,1250
5873,1179,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 16:46:52,2020-03-02 16:46:52,1250
5874,1388,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 16:47:49,2020-03-02 16:47:49,1250
5875,1359,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:48:14,2020-03-02 16:48:14,1250
5876,79,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 16:48:34,2020-03-02 16:48:34,1250
5877,1139,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 16:48:41,2020-03-02 16:48:41,1250
5878,568,,KMG,2020-03-31,120.00,02.03,1250,2020-03-02 16:48:58,2020-03-02 16:48:58,1250
5879,1382,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 16:51:21,2020-03-02 16:51:21,1250
5880,1266,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:03:46,2020-03-02 17:03:46,1250
5881,1389,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:06:22,2020-03-02 17:06:22,1250
5882,959,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:08:12,2020-03-02 17:08:12,1250
5883,541,,KMG,2020-03-31,120.00,02.03,1250,2020-03-02 17:08:22,2020-03-02 17:08:22,1250
5884,1330,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:08:32,2020-03-02 17:08:32,1250
5885,1144,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:08:40,2020-03-02 17:08:40,1250
5886,1378,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:08:52,2020-03-02 17:12:36,1250
5887,1180,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:09:04,2020-03-02 17:09:04,1250
5888,1379,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:09:24,2020-03-02 17:09:24,1250
5889,1375,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:09:39,2020-03-02 17:09:39,1250
5890,1380,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:09:51,2020-03-02 17:09:51,1250
5891,98,,KMG,2020-03-31,70.00,02.03,1250,2020-03-02 17:10:00,2020-03-02 17:10:00,1250
5892,644,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 17:10:07,2020-03-02 17:10:07,1250
5893,918,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 17:10:17,2020-03-02 17:10:17,1250
5894,917,,KMG,2020-03-31,115.00,02.03,1250,2020-03-02 17:10:25,2020-03-02 17:10:25,1250
5895,1381,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:10:38,2020-03-02 17:10:38,1250
5896,846,,KMG,2020-03-31,140.00,02.03,1250,2020-03-02 17:10:47,2020-03-02 17:10:47,1250
5897,1383,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:11:01,2020-03-02 17:11:01,1250
5898,1384,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:11:21,2020-03-02 17:11:21,1250
5899,1385,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:11:37,2020-03-02 17:11:37,1250
5900,1386,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:11:55,2020-03-02 17:11:55,1250
5901,1387,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-02 17:12:08,2020-03-02 17:12:08,1250
5902,1390,,KMG,2020-03-31,1.00,03.03 + wpisowe (wbić na koniec miesiąca),1250,2020-03-03 11:26:18,2020-03-03 11:26:18,1250
5903,1392,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-03 11:31:07,2020-03-10 12:47:27,1250
5904,1393,,KMG,2020-03-31,160.00,02.03 + wpisowe,1250,2020-03-03 11:31:37,2020-03-11 09:40:39,1250
5905,1394,,KMG,2020-03-31,20.00,03.03 + wpisowe,1250,2020-03-03 11:38:24,2020-03-03 11:38:24,1250
5906,1395,,KMG,2020-03-31,160.00,03.03 + wpisowe,1250,2020-03-03 11:38:59,2020-03-03 14:47:41,1250
5907,1376,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 11:40:22,2020-03-03 11:40:22,1250
5908,1212,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:41:11,2020-03-03 14:41:11,1250
5909,106,,KMG,2020-03-31,100.00,03.03,1250,2020-03-03 14:42:00,2020-03-03 14:42:00,1250
5910,1089,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:42:33,2020-03-03 14:42:33,1250
5911,1396,,KMG,2020-03-31,160.00,03.03 + wpisowe,1250,2020-03-03 14:44:11,2020-03-03 14:44:11,1250
5912,1252,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:44:35,2020-03-03 14:44:35,1250
5913,916,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:44:51,2020-03-03 14:44:51,1250
5914,1322,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:45:12,2020-03-03 14:45:12,1250
5915,1134,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:45:29,2020-03-03 14:45:29,1250
5916,1352,,KMG,2020-03-31,70.00,03.03,1250,2020-03-03 14:45:49,2020-03-03 14:45:49,1250
5917,1348,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:46:05,2020-03-03 14:46:05,1250
5918,779,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:46:23,2020-03-03 14:46:23,1250
5919,1373,,KMG,2020-03-31,115.00,03.03,1250,2020-03-03 14:46:49,2020-03-03 14:46:49,1250
5920,1372,,KMG,2020-03-31,115.00,03.03,1250,2020-03-03 14:46:59,2020-03-03 14:46:59,1250
5921,1314,,KMG,2020-03-31,140.00,03.03,1250,2020-03-03 14:47:16,2020-03-03 14:47:16,1250
5922,334,,KMG,2020-03-31,280.00,03.03 + zaległość z tamtego miesiąca,1250,2020-03-03 14:48:15,2020-03-03 14:48:15,1250
5923,1398,3840,KMG,2020-03-31,140.00,,7,2020-03-03 21:05:31,2020-03-03 21:05:31,7
5924,145,,KMG,2020-03-31,70.00,03.03,1250,2020-03-04 14:47:38,2020-03-04 14:47:38,1250
5925,1143,,KMG,2020-03-31,140.00,03.03,1250,2020-03-04 14:47:48,2020-03-04 14:47:48,1250
5926,163,,KMG,2020-03-31,115.00,03.03,1250,2020-03-04 14:47:58,2020-03-04 14:47:58,1250
5927,335,,KMG,2020-03-31,115.00,03.03,1250,2020-03-04 14:48:11,2020-03-04 14:48:11,1250
5928,1048,,KMG,2020-03-31,140.00,03.03,1250,2020-03-04 14:48:38,2020-03-04 14:48:38,1250
5929,836,,KMG,2020-03-31,140.00,03.03,1250,2020-03-04 14:48:50,2020-03-04 14:48:50,1250
5930,1131,,KMG,2020-03-31,70.00,03.03,1250,2020-03-04 14:49:27,2020-03-04 14:49:27,1250
5931,1133,,KMG,2020-03-31,140.00,03.03,1250,2020-03-04 14:49:37,2020-03-04 14:49:37,1250
5932,1132,,KMG,2020-03-31,140.00,03.03,1250,2020-03-04 14:50:05,2020-03-04 14:50:05,1250
